country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","09-12-2025 21:00:00",19.0863,72.8888,PM2.5,58,129,79
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","09-12-2025 21:00:00",19.0863,72.8888,NH3,2,3,2
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","09-12-2025 21:00:00",19.0863,72.8888,CO,14,44,24
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","09-12-2025 21:00:00",18.96702,72.84214,OZONE,4,80,50
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","09-12-2025 21:00:00",19.1878657,72.8304069,PM10,15,436,130
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","09-12-2025 21:00:00",19.04946,72.9230,PM2.5,27,169,91
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","09-12-2025 21:00:00",19.04946,72.9230,SO2,1,13,5
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","09-12-2025 21:00:00",19.083694,72.920967,PM2.5,25,75,62
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","09-12-2025 21:00:00",19.0632143,72.8456324,CO,15,46,15
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","09-12-2025 21:00:00",21.143383,79.048912,NO2,8,49,25
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","09-12-2025 21:00:00",19.173852,77.296291,NO2,NA,NA,NA
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","09-12-2025 21:00:00",20.021503,73.813844,NO2,7,51,19
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","09-12-2025 21:00:00",16.7143745,74.2426398,PM10,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","09-12-2025 21:00:00",16.7143745,74.2426398,NH3,3,13,8
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","09-12-2025 21:00:00",16.7143745,74.2426398,SO2,2,13,5
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","09-12-2025 21:00:00",19.4458210,72.7988231,OZONE,4,84,53
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","09-12-2025 21:00:00",25.5803419,91.8942571,NO2,7,20,14
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","09-12-2025 21:00:00",25.5586,91.8985,NO2,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","09-12-2025 21:00:00",23.7176342,92.7192841,SO2,14,15,14
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","09-12-2025 21:00:00",25.6635413,94.0989878,PM2.5,15,61,35
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","09-12-2025 21:00:00",25.6635413,94.0989878,PM10,12,53,29
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","09-12-2025 21:00:00",25.6635413,94.0989878,OZONE,5,21,13
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","09-12-2025 21:00:00",19.008751,73.016620,NH3,4,5,4
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","09-12-2025 21:00:00",19.0575752,73.0151367,OZONE,1,127,56
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","09-12-2025 21:00:00",19.02579,73.10297,PM10,20,291,122
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","09-12-2025 21:00:00",19.02579,73.10297,CO,4,84,44
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","09-12-2025 21:00:00",19.02579,73.10297,OZONE,1,45,24
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","09-12-2025 21:00:00",19.0630,73.1209,PM2.5,39,141,97
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","09-12-2025 21:00:00",18.547056,73.826908,NO2,10,37,20
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","09-12-2025 21:00:00"," 16.5038",74.3623,PM2.5,94,307,204
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","09-12-2025 21:00:00"," 16.5038",74.3623,OZONE,3,59,55
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","09-12-2025 21:00:00",17.6336264,75.9132495,PM2.5,36,135,74
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","09-12-2025 21:00:00",17.6336264,75.9132495,NO2,7,62,21
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","09-12-2025 21:00:00",17.6336264,75.9132495,CO,11,56,16
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","09-12-2025 21:00:00",17.65439,75.90649,SO2,1,33,8
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","09-12-2025 21:00:00",19.222279,72.957979,NO2,20,76,42
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","09-12-2025 21:00:00",19.235581,73.159121,CO,5,68,27
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","09-12-2025 21:00:00",19.235581,73.159121,OZONE,10,108,59
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","09-12-2025 21:00:00",19.4458210,72.7988231,PM10,41,114,72
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","09-12-2025 21:00:00",20.240790,85.836784,SO2,4,54,17
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","09-12-2025 21:00:00",20.34652,85.81630,NH3,7,12,9
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","09-12-2025 21:00:00",20.34652,85.81630,OZONE,4,201,93
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","09-12-2025 21:00:00",21.8004996,83.8396977,NH3,11,11,11
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","09-12-2025 21:00:00",20.94185,86.11510,PM10,108,267,153
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","09-12-2025 21:00:00",19.950220,73.731480,NO2,18,93,37
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","09-12-2025 21:00:00",19.9591346,73.7788008,PM10,58,143,93
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","09-12-2025 21:00:00",19.9591346,73.7788008,SO2,1,13,6
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","09-12-2025 21:00:00",19.1135051,73.008978,NO2,34,36,35
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","09-12-2025 21:00:00",19.1135051,73.008978,SO2,23,26,25
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","09-12-2025 21:00:00",19.1135051,73.008978,CO,23,26,24
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","09-12-2025 21:00:00",19.265594,76.761463,NH3,2,5,4
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","09-12-2025 21:00:00",19.265594,76.761463,SO2,7,14,10
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","09-12-2025 21:00:00",18.63673,73.82487,PM2.5,51,228,119
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","09-12-2025 21:00:00",18.63673,73.82487,CO,24,76,40
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","09-12-2025 21:00:00",18.616318,73.765797,NO2,23,62,40
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","09-12-2025 21:00:00",20.832874,85.104082,SO2,9,21,13
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","09-12-2025 21:00:00",21.51161,86.89088,SO2,6,24,12
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","09-12-2025 21:00:00",22.1166054,85.3945546,NH3,NA,NA,NA
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","09-12-2025 21:00:00",20.240790,85.836784,PM2.5,150,391,273
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","09-12-2025 21:00:00",18.605770,73.749976,PM10,121,393,181
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","09-12-2025 21:00:00",18.454450,73.854155,SO2,3,4,3
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","09-12-2025 21:00:00",18.536457,73.805454,NO2,14,46,24
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","09-12-2025 21:00:00",18.536457,73.805454,CO,1,20,15
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","09-12-2025 21:00:00",22.265816,86.174829,CO,39,82,58
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","09-12-2025 21:00:00",22.265816,86.174829,OZONE,11,59,30
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","09-12-2025 21:00:00",22.18972222,84.86277778,SO2,NA,NA,NA
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","09-12-2025 21:00:00",22.18972222,84.86277778,CO,20,29,25
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","09-12-2025 21:00:00",22.220833,84.809444,PM2.5,84,363,148
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","09-12-2025 21:00:00",22.220833,84.809444,CO,36,116,110
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","09-12-2025 21:00:00",22.220833,84.809444,OZONE,3,12,6
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","09-12-2025 21:00:00",21.606865,85.510538,SO2,4,9,6
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","09-12-2025 21:00:00",26.470859,74.646594,OZONE,3,24,17
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","09-12-2025 21:00:00",27.554793,76.611536,SO2,22,55,33
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","09-12-2025 21:00:00",23.555190,74.440010,NO2,21,114,42
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","09-12-2025 21:00:00",23.555190,74.440010,OZONE,5,125,67
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","09-12-2025 21:00:00",25.106006,76.469948,NH3,10,16,12
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","09-12-2025 21:00:00",25.747299,71.393989,NH3,2,25,6
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","09-12-2025 21:00:00",20.9360711,85.1707021,OZONE,6,21,19
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","09-12-2025 21:00:00",11.9309,79.8027,NH3,1,3,2
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","09-12-2025 21:00:00",11.9309,79.8027,SO2,5,10,7
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","09-12-2025 21:00:00",31.321907,75.578914,PM10,50,159,122
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","09-12-2025 21:00:00",31.321907,75.578914,NH3,4,6,5
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","09-12-2025 21:00:00",31.321907,75.578914,SO2,18,21,20
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","09-12-2025 21:00:00",27.215415,77.50873,PM2.5,40,119,72
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","09-12-2025 21:00:00",27.215415,77.50873,PM10,80,150,110
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","09-12-2025 21:00:00",27.215415,77.50873,CO,24,71,42
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","09-12-2025 21:00:00",28.194909,76.862296,CO,28,69,40
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","09-12-2025 21:00:00",28.207266,76.829265,PM10,116,328,165
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","09-12-2025 21:00:00",21.847279,85.416905,PM10,56,122,92
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","09-12-2025 21:00:00",21.847279,85.416905,NH3,6,7,7
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","09-12-2025 21:00:00",21.847279,85.416905,CO,15,29,21
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","09-12-2025 21:00:00",21.847279,85.416905,OZONE,10,43,21
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","09-12-2025 21:00:00",22.265816,86.174829,NH3,NA,NA,NA
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","09-12-2025 21:00:00",26.895552,76.334753,OZONE,3,75,42
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","09-12-2025 21:00:00",26.699557,77.898881,PM10,23,135,62
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","09-12-2025 21:00:00",26.699557,77.898881,SO2,6,16,10
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","09-12-2025 21:00:00",23.837789,73.714926,PM2.5,17,233,80
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","09-12-2025 21:00:00","20.48891     ","85.84768     ",OZONE,2,185,87
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","09-12-2025 21:00:00",21.643900,85.599355,PM10,115,242,152
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","09-12-2025 21:00:00",21.643900,85.599355,OZONE,16,19,18
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","09-12-2025 21:00:00",28.207266,76.829265,CO,22,110,51
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","09-12-2025 21:00:00",28.018792,73.292658,SO2,1,12,7
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","09-12-2025 21:00:00",28.018792,73.292658,CO,16,170,71
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","09-12-2025 21:00:00","30.736056 ",76.209694,SO2,19,58,32
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","09-12-2025 21:00:00","30.736056 ",76.209694,OZONE,24,27,25
India,Punjab,Patiala,"Model Town, Patiala - PPCB","09-12-2025 21:00:00",30.349388,76.366642,NO2,17,18,18
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","09-12-2025 21:00:00",26.9502929,75.730943,SO2,2,58,30
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","09-12-2025 21:00:00",26.912329,70.909168,SO2,4,20,8
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","09-12-2025 21:00:00",25.344694,72.626208,PM10,34,469,154
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","09-12-2025 21:00:00",25.344694,72.626208,NH3,3,8,5
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","09-12-2025 21:00:00",24.588397,76.172782,PM2.5,22,243,107
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","09-12-2025 21:00:00",24.588397,76.172782,NH3,2,7,3
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","09-12-2025 21:00:00",24.588397,76.172782,SO2,4,13,8
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","09-12-2025 21:00:00",28.108988,75.386577,PM10,59,409,158
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","09-12-2025 21:00:00",26.358805,73.047444,NO2,5,112,49
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","09-12-2025 21:00:00",26.358805,73.047444,NH3,2,6,4
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","09-12-2025 21:00:00",26.358805,73.047444,OZONE,7,101,71
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","09-12-2025 21:00:00",26.253384,72.976571,NO2,9,115,55
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","09-12-2025 21:00:00",26.506177,77.025989,PM10,35,203,91
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","09-12-2025 21:00:00",26.506177,77.025989,SO2,2,7,4
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","09-12-2025 21:00:00",25.164090,75.858137,SO2,4,96,12
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","09-12-2025 21:00:00",25.164090,75.858137,OZONE,6,153,74
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","09-12-2025 21:00:00",24.041198,74.780702,PM2.5,13,217,75
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","09-12-2025 21:00:00",25.036360,73.883502,NO2,12,78,29
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","09-12-2025 21:00:00",25.036360,73.883502,SO2,3,16,6
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","09-12-2025 21:00:00",25.036360,73.883502,CO,24,104,58
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","09-12-2025 21:00:00",25.036360,73.883502,OZONE,5,99,42
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","09-12-2025 21:00:00",26.031443,76.359327,PM10,NA,NA,NA
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","09-12-2025 21:00:00",26.031443,76.359327,NO2,NA,NA,NA
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","09-12-2025 21:00:00",26.031443,76.359327,OZONE,2,98,44
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","09-12-2025 21:00:00",25.196024,75.855668,NH3,10,34,17
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","09-12-2025 21:00:00",25.196024,75.855668,SO2,1,103,13
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","09-12-2025 21:00:00",25.196024,75.855668,OZONE,4,153,71
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","09-12-2025 21:00:00",25.14389,75.821256,OZONE,7,16,11
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","09-12-2025 21:00:00",27.213494,73.734444,PM10,68,500,176
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","09-12-2025 21:00:00",27.213494,73.734444,NH3,8,22,12
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","09-12-2025 21:00:00",25.771061," 73.340227",SO2,10,14,12
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","09-12-2025 21:00:00",23.837789,73.714926,CO,8,66,31
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","09-12-2025 21:00:00",29.610750,74.283608,PM10,67,362,153
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","09-12-2025 21:00:00",29.610750,74.283608,NH3,14,29,20
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","09-12-2025 21:00:00",26.902909,75.836858,PM2.5,43,307,178
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","09-12-2025 21:00:00",26.843698,75.766894,PM10,82,408,195
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","09-12-2025 21:00:00",26.843698,75.766894,CO,12,129,50
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","09-12-2025 21:00:00",24.885261,72.857549,PM10,18,137,66
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","09-12-2025 21:00:00",24.885261,72.857549,OZONE,4,71,51
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","09-12-2025 21:00:00",29.931624,73.864511,CO,18,162,162
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","09-12-2025 21:00:00",26.159933,75.780517,OZONE,9,48,27
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","09-12-2025 21:00:00",24.5886166,73.6321397,CO,9,152,60
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","09-12-2025 21:00:00",26.786682,75.827928,NH3,3,8,6
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","09-12-2025 21:00:00",26.786682,75.827928,CO,8,143,65
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","09-12-2025 21:00:00",26.960669,75.771817,PM10,42,424,143
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","09-12-2025 21:00:00",26.9502929,75.730943,PM2.5,23,302,150
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","09-12-2025 21:00:00",26.9502929,75.730943,PM10,43,236,125
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","09-12-2025 21:00:00",26.843698,75.766894,OZONE,2,120,57
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","09-12-2025 21:00:00",26.9164092,75.7994901,PM2.5,59,237,117
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","09-12-2025 21:00:00",26.9164092,75.7994901,PM10,47,272,146
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","09-12-2025 21:00:00",26.786682,75.827928,PM2.5,28,363,189
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","09-12-2025 21:00:00",26.268249,73.0193853,PM10,76,307,151
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","09-12-2025 21:00:00",26.268249,73.0193853,NO2,5,33,10
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","09-12-2025 21:00:00",10.798548,79.838212,NH3,2,2,2
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","09-12-2025 21:00:00",10.798548,79.838212,OZONE,1,1,1
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","09-12-2025 21:00:00",11.4068288,76.7138973,PM2.5,12,95,41
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","09-12-2025 21:00:00",11.4068288,76.7138973,NO2,2,4,3
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","09-12-2025 21:00:00",11.4068288,76.7138973,SO2,14,16,15
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","09-12-2025 21:00:00",11.4068288,76.7138973,OZONE,4,13,6
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","09-12-2025 21:00:00",11.258242,77.552761,OZONE,18,31,24
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","09-12-2025 21:00:00",10.423417,78.784889,PM10,75,163,125
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","09-12-2025 21:00:00",9.36399,78.831977,SO2,3,5,4
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","09-12-2025 21:00:00",9.36399,78.831977,CO,14,20,18
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","09-12-2025 21:00:00",10.7654824,79.1389968,NO2,NA,NA,NA
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","09-12-2025 21:00:00",10.7654824,79.1389968,SO2,NA,NA,NA
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","09-12-2025 21:00:00","8.816428 ",78.099039,PM10,58,107,75
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","09-12-2025 21:00:00",8.728442,77.6962,NO2,8,47,27
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","09-12-2025 21:00:00",8.728442,77.6962,SO2,5,65,12
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","09-12-2025 21:00:00",11.0973603,77.3228673,PM10,65,174,102
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","09-12-2025 21:00:00",11.0973603,77.3228673,NO2,8,17,10
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","09-12-2025 21:00:00",13.0052189,80.2398125,PM10,111,141,128
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","09-12-2025 21:00:00",13.0052189,80.2398125,NH3,3,3,3
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","09-12-2025 21:00:00",11.0328,77.0349,PM2.5,76,276,154
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","09-12-2025 21:00:00",11.0328,77.0349,SO2,2,5,4
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","09-12-2025 21:00:00",10.942451,76.978996,PM10,58,101,78
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","09-12-2025 21:00:00",11.6829898,79.7532099,NO2,19,19,19
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","09-12-2025 21:00:00",17.540891,78.358528,NO2,27,47,35
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","09-12-2025 21:00:00",17.540891,78.358528,NH3,3,6,4
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","09-12-2025 21:00:00",17.540891,78.358528,CO,24,41,24
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","09-12-2025 21:00:00",17.540891,78.358528,OZONE,42,56,56
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","09-12-2025 21:00:00",17.460103,78.334361,NO2,27,142,76
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","09-12-2025 21:00:00",17.518400,78.278777,PM2.5,32,184,121
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","09-12-2025 21:00:00",17.518400,78.278777,NO2,2,28,14
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","09-12-2025 21:00:00",17.518400,78.278777,CO,4,67,18
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","09-12-2025 21:00:00",13.1278,80.2642,PM10,97,157,112
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","09-12-2025 21:00:00",13.1278,80.2642,NH3,2,4,3
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","09-12-2025 21:00:00",13.1278,80.2642,SO2,1,12,6
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","09-12-2025 21:00:00",13.1662,80.2584,PM2.5,41,157,109
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","09-12-2025 21:00:00",13.1662,80.2584,NH3,1,2,2
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","09-12-2025 21:00:00",13.1662,80.2584,CO,36,56,37
